level_0,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
11446,17106,39,self-employed,married,basic.6y,no,yes,no,cellular,jul,fri,40,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11447,17107,53,retired,married,high.school,no,no,no,cellular,jul,fri,720,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11448,17108,40,technician,married,professional.course,no,no,no,cellular,jul,fri,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11449,17109,40,technician,married,professional.course,no,no,no,cellular,jul,fri,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11450,17110,27,admin.,married,university.degree,no,yes,no,cellular,jul,fri,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11451,17113,39,admin.,married,high.school,no,yes,no,cellular,jul,fri,214,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11452,17115,32,blue-collar,married,basic.4y,no,no,no,telephone,jul,fri,110,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11453,17116,29,services,single,university.degree,no,no,no,cellular,jul,fri,246,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11454,17117,51,technician,divorced,professional.course,no,no,no,cellular,jul,fri,63,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11455,17119,38,admin.,married,university.degree,no,no,no,cellular,jul,fri,188,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11456,17120,34,technician,married,university.degree,no,yes,no,cellular,jul,fri,133,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11457,17121,42,technician,single,professional.course,no,yes,no,cellular,jul,fri,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11458,17123,33,blue-collar,married,basic.9y,no,no,no,telephone,jul,fri,286,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11459,17125,45,admin.,married,professional.course,no,no,no,cellular,jul,fri,49,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11460,17126,35,management,married,university.degree,no,no,no,cellular,jul,fri,102,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11461,17127,48,admin.,single,high.school,no,no,yes,cellular,jul,fri,18,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11462,17128,52,admin.,married,high.school,no,no,no,cellular,jul,fri,795,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11463,17129,46,technician,divorced,university.degree,unknown,yes,no,telephone,jul,fri,1946,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11464,17131,45,admin.,married,high.school,no,yes,no,cellular,jul,fri,172,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11465,17133,50,admin.,married,university.degree,no,no,no,cellular,jul,fri,99,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11466,17139,31,admin.,single,high.school,no,no,no,cellular,jul,fri,168,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11467,17141,51,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,46,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11468,17142,45,admin.,married,professional.course,no,no,no,cellular,jul,fri,1106,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11469,17143,49,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11470,17146,43,blue-collar,married,high.school,no,yes,yes,cellular,jul,fri,132,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11471,17147,31,entrepreneur,married,university.degree,no,yes,no,cellular,jul,fri,94,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11472,17149,28,blue-collar,single,basic.9y,no,no,yes,cellular,jul,fri,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11473,17150,50,technician,married,university.degree,no,no,no,cellular,jul,fri,146,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11474,17151,57,retired,single,basic.4y,no,no,no,telephone,jul,fri,102,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11475,17152,39,admin.,married,high.school,no,no,no,cellular,jul,fri,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11476,17153,50,technician,married,university.degree,no,yes,no,cellular,jul,fri,367,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11477,17154,47,admin.,married,basic.6y,no,yes,no,cellular,jul,fri,426,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11478,17155,45,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,800,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11479,17156,58,retired,married,professional.course,no,yes,no,cellular,jul,fri,96,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11480,17157,46,technician,divorced,university.degree,no,no,yes,cellular,jul,fri,165,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11481,17158,55,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,357,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11482,17159,41,self-employed,married,basic.9y,no,yes,no,cellular,jul,fri,177,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11483,17161,54,retired,married,professional.course,no,yes,no,cellular,jul,fri,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11484,17163,59,retired,divorced,basic.9y,unknown,yes,no,telephone,jul,fri,362,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11485,17166,28,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,fri,132,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11486,17168,27,admin.,married,university.degree,no,no,no,cellular,jul,fri,67,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11487,17169,49,admin.,married,high.school,no,no,yes,cellular,jul,fri,204,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11488,17173,54,technician,married,professional.course,no,yes,no,telephone,jul,fri,149,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11489,17176,48,admin.,single,high.school,no,yes,yes,telephone,jul,fri,214,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11490,17177,54,technician,married,professional.course,no,no,no,cellular,jul,fri,796,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11491,17178,58,retired,married,professional.course,no,yes,no,cellular,jul,fri,51,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11492,17179,55,management,married,basic.9y,no,yes,no,telephone,jul,fri,106,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11493,17181,42,admin.,married,high.school,no,yes,no,cellular,jul,fri,311,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11494,17182,34,technician,married,university.degree,no,yes,yes,cellular,jul,fri,483,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11495,17183,58,retired,married,professional.course,no,yes,yes,cellular,jul,fri,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11496,17186,53,admin.,married,university.degree,no,no,no,telephone,jul,fri,120,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11497,17187,54,retired,married,professional.course,no,no,yes,cellular,jul,fri,39,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11498,17188,39,admin.,married,university.degree,no,yes,no,cellular,jul,fri,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11499,17190,59,retired,divorced,university.degree,no,no,no,telephone,jul,fri,87,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11500,17191,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,66,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11501,17192,42,admin.,single,high.school,no,no,no,cellular,jul,fri,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11502,17196,35,services,single,basic.9y,no,no,no,cellular,jul,fri,102,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11503,17197,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,53,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11504,17198,39,admin.,married,university.degree,no,no,no,cellular,jul,fri,743,13,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11505,17201,52,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,2015,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11506,17203,48,self-employed,divorced,professional.course,no,no,no,telephone,jul,fri,657,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11507,17204,53,management,married,university.degree,no,yes,no,telephone,jul,fri,199,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11508,17205,54,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,261,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11509,17206,26,services,married,high.school,no,yes,no,cellular,jul,fri,442,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11510,17207,60,management,married,university.degree,no,no,no,cellular,jul,fri,241,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11511,17209,32,admin.,single,high.school,no,yes,no,cellular,jul,fri,147,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11512,17210,55,unemployed,married,high.school,no,yes,yes,cellular,jul,fri,730,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11513,17212,30,technician,married,high.school,no,no,no,cellular,jul,fri,1161,26,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11514,17213,58,admin.,married,basic.9y,no,no,no,cellular,jul,fri,90,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11515,17214,50,technician,married,university.degree,no,no,no,cellular,jul,fri,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11516,17215,38,blue-collar,married,high.school,no,no,no,cellular,jul,fri,102,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11517,17216,56,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,374,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11518,17217,36,services,married,high.school,no,no,no,cellular,jul,fri,468,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11519,17219,32,entrepreneur,divorced,university.degree,no,no,no,cellular,jul,fri,155,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11520,17221,46,technician,divorced,university.degree,no,no,no,cellular,jul,fri,147,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11521,17222,45,admin.,married,basic.6y,no,no,yes,cellular,jul,fri,268,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11522,17223,47,admin.,married,university.degree,no,no,no,cellular,jul,fri,84,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11523,17226,55,retired,married,professional.course,no,yes,no,cellular,jul,fri,1031,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11524,17232,58,services,married,high.school,no,no,no,cellular,jul,fri,134,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11525,17233,33,technician,single,high.school,no,yes,no,cellular,jul,fri,270,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11526,17234,33,services,married,high.school,no,yes,no,cellular,jul,fri,396,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11527,17235,28,services,single,high.school,no,yes,no,cellular,jul,fri,273,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11528,17236,58,services,married,high.school,no,yes,no,cellular,jul,fri,72,30,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11529,17238,52,admin.,divorced,high.school,no,no,no,cellular,jul,fri,87,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11530,17239,43,technician,married,professional.course,no,no,no,cellular,jul,fri,161,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11531,17241,53,retired,married,professional.course,no,no,no,cellular,jul,fri,124,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11532,17242,39,self-employed,married,university.degree,no,no,no,cellular,jul,fri,356,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11533,17244,51,admin.,married,university.degree,no,no,no,cellular,jul,fri,293,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11534,17245,48,admin.,single,high.school,no,no,no,cellular,jul,fri,135,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11535,17246,60,technician,married,high.school,no,no,no,cellular,jul,fri,590,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11536,17247,28,services,married,high.school,no,no,yes,cellular,jul,fri,200,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11537,17249,59,retired,married,basic.9y,unknown,no,no,cellular,jul,fri,1330,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11538,17250,45,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,194,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11539,17251,49,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,238,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11540,17252,52,admin.,married,university.degree,no,no,yes,cellular,jul,fri,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11541,17253,35,unemployed,single,basic.9y,no,no,no,cellular,jul,fri,936,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11542,17254,35,management,divorced,university.degree,no,no,no,cellular,jul,fri,210,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11543,17255,27,admin.,single,university.degree,no,no,yes,cellular,jul,fri,83,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11544,17256,52,services,married,high.school,unknown,yes,no,cellular,jul,fri,946,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11545,17257,31,services,married,high.school,no,no,yes,cellular,jul,fri,1319,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11546,17258,43,entrepreneur,married,university.degree,no,no,yes,cellular,jul,fri,250,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11547,17264,57,retired,single,basic.4y,no,no,yes,telephone,jul,fri,93,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11548,17265,53,retired,married,high.school,no,yes,no,cellular,jul,fri,99,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11549,17266,59,retired,married,high.school,no,yes,no,cellular,jul,fri,1448,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11550,17268,32,admin.,single,high.school,no,yes,no,telephone,jul,fri,143,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11551,17269,35,unemployed,single,basic.9y,no,yes,yes,cellular,jul,fri,50,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11552,17271,56,services,married,high.school,no,no,yes,cellular,jul,fri,87,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11553,17272,42,admin.,married,university.degree,no,no,yes,cellular,jul,fri,400,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11554,17273,46,student,single,unknown,no,yes,no,telephone,jul,fri,279,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11555,17274,44,blue-collar,married,basic.9y,no,no,yes,cellular,jul,fri,185,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11556,17275,38,admin.,divorced,high.school,no,yes,yes,cellular,jul,fri,164,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11557,17276,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,188,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11558,17278,56,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,661,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11559,17280,48,admin.,single,high.school,no,yes,no,cellular,jul,fri,237,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11560,17283,25,management,single,university.degree,no,yes,yes,cellular,jul,fri,114,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11561,17284,42,management,married,high.school,no,yes,no,cellular,jul,fri,96,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11562,17286,45,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11563,17289,51,admin.,single,university.degree,no,no,no,telephone,jul,fri,163,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11564,17290,28,admin.,single,high.school,no,no,yes,cellular,jul,fri,63,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11565,17293,40,admin.,divorced,basic.9y,no,yes,yes,cellular,jul,fri,481,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11566,17294,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,1369,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11567,17295,39,admin.,married,university.degree,no,no,no,cellular,jul,fri,653,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11568,17296,50,retired,married,professional.course,no,yes,yes,cellular,jul,fri,460,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11569,17297,44,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,41,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11570,17299,54,technician,married,professional.course,no,no,yes,telephone,jul,fri,395,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11571,17300,49,technician,married,professional.course,no,yes,no,cellular,jul,fri,190,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11572,17304,43,admin.,married,high.school,no,yes,yes,cellular,jul,mon,32,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11573,17306,47,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,147,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11574,17309,48,services,married,high.school,no,yes,yes,telephone,jul,mon,63,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11575,17311,36,admin.,married,university.degree,no,yes,yes,cellular,jul,mon,230,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11576,17314,54,technician,married,basic.6y,no,yes,no,cellular,jul,mon,177,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11577,17315,30,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,52,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11578,17316,42,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,49,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11579,17317,45,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,123,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11580,17318,59,admin.,divorced,high.school,no,yes,yes,cellular,jul,mon,44,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11581,17319,42,self-employed,married,university.degree,no,no,no,cellular,jul,mon,243,30,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11582,17321,50,management,divorced,university.degree,no,no,no,cellular,jul,mon,60,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11583,17323,40,admin.,divorced,high.school,no,yes,yes,cellular,jul,mon,52,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11584,17328,47,technician,single,professional.course,no,yes,no,cellular,jul,mon,108,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11585,17329,41,services,married,high.school,no,yes,yes,cellular,jul,mon,95,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11586,17330,44,services,divorced,high.school,no,no,no,cellular,jul,mon,119,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11587,17333,56,management,married,basic.9y,no,yes,no,cellular,jul,mon,180,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11588,17334,41,services,married,high.school,no,yes,no,cellular,jul,mon,56,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11589,17335,51,retired,divorced,professional.course,no,yes,no,cellular,jul,mon,70,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11590,17337,40,blue-collar,married,basic.6y,no,yes,no,cellular,jul,mon,62,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11591,17340,34,admin.,married,high.school,no,yes,no,cellular,jul,mon,295,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11592,17341,43,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,458,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11593,17342,51,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,117,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11594,17343,49,admin.,married,high.school,no,yes,no,cellular,jul,mon,69,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11595,17344,43,admin.,single,university.degree,no,yes,no,cellular,jul,mon,48,20,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11596,17345,36,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,57,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11597,17346,50,management,divorced,university.degree,no,no,no,cellular,jul,mon,983,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11598,17347,47,technician,single,professional.course,no,yes,no,cellular,jul,mon,365,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11599,17349,36,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,31,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11600,17350,38,technician,married,university.degree,no,yes,no,cellular,jul,mon,55,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11601,17354,59,retired,married,university.degree,no,yes,no,cellular,jul,mon,664,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11602,17355,40,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,108,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11603,17356,38,technician,married,professional.course,no,no,no,cellular,jul,mon,110,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11604,17358,46,management,married,university.degree,no,no,no,cellular,jul,mon,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
11605,17359,44,blue-collar,single,high.school,unknown,no,no,cellular,jul,mon,699,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
11606,17360,37,admin.,divorced,high.school,no,no,yes,cellular,jul,mon,131,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
